ID,Seed,t_apop,c_decay,c_dif,c_sec,t_circ,t_exp,igm,t_inc,v_inf,sigma,t_kill,speed,circ_age,foi_age,v_decay,v_dif,v_sec,Output 1,Output 2,Output 3,Output 4,Output 5,Output 6,Output 7,Output 8,Output 9,Output 10,Output 11,Output 12,Output 13,Output 14,Output 15,Output 16,Output 17,Output 18,Output 19,Output 20,Output 21,Output 22,Output 23,Output 24,Output 25,Output 26,Output 27,Output 28,Output 29,Output 30,Output 31,Output 32,Output 33,Output 34,Output 35,Output 36,Output 37,Output 38,Output 39,Output 40,Output 41,Output 42,Output 43,Output 44,Output 45,Output 46,Output 47,Output 48,Output 49,Output 50,Output 51,Output 52,Output 53,Output 54,Output 55,Output 56,Output 57,Output 58,Output 59,Output 60,Output 61,Output 62,Output 63,Output 64,Output 65,Output 66,Output 67,Output 68,Output 69,Output 70,Output 71,Output 72,Output 73,Output 74,Output 75,Output 76,Output 77,Output 78,Output 79,Output 80,Output 81,Output 82,Output 83,Output 84,Output 85,Output 86,Output 87,Output 88,Output 89,Output 90,Output 91,Output 92,Output 93,Output 94,Output 95,Output 96,Output 97
838,2,0.54448,0.00011324,0.0057176,0.00014959,0.37133,1015.5,1.8261,0.10632,20.926,927.8,11.762,0.33173,0.10692,244.7,6.4021,0.33796,0.00022951,1,2,13,53,210,740,1855,3503,5590,8176,11342,14748,18431,21843,25086,28534,31926,35294,38727,42182,45882,49948,54249,58526,62291,65995,69276,72512,75746,79004,82625,86403,89968,92944,92979,89633,83958,76579,67808,58047,47876,39798,33400,27695,22468,17281,12754,8992,5824,3170,1252,251,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,2,1.2348,0.0046641,0.53767,0.00020929,0.27642,1535.9,1.7794,0.064837,63.056,1885.6,3.809,0.0072469,10.548,41.418,0.34946,0.01309,0.00059655,1,3,30,102,248,454,714,1030,1440,1964,2568,3221,3895,4664,5464,6219,7025,7899,8708,9505,10276,11098,11956,12856,13699,14536,15393,16323,17165,18078,19064,19990,20867,21753,22650,23508,24322,25111,26007,26982,27794,28600,29677,30629,31552,32472,33366,34192,35051,35287,32923,29276,26117,23799,22112,21187,20701,20915,21194,21540,21767,22236,22744,23170,23644,24290,24874,25407,26144,27035,27625,28207,29034,29702,30459,31235,31632,30981,29770,28180,26765,25185,23750,22142,20645,19006,17505,16044,14735,13515,12170,10939,9981,8882,7984,7328,6516
840,2,1.7591,1.1993e-06,11.491,0.00028111,0.13446,1266,2.928,0.14046,16.529,1835.7,9.665,0.096057,0.50667,373.03,0.10788,0.0054647,0.00025813,1,4,20,72,158,311,521,778,1099,1467,1902,2357,2806,3272,3763,4182,4560,4930,5339,5770,6177,6603,7062,7507,8072,8648,9148,9631,10081,10601,11094,11599,11981,12381,12770,13177,13605,13969,14360,14794,15317,15772,16221,16729,17169,17581,17993,18377,18796,19108,18914,18395,17807,17178,16767,16556,16470,16305,16313,16440,16718,16992,17276,17664,17953,18112,18323,18520,18616,18820,19032,19338,19701,20025,20507,20787,21152,21356,21520,21880,22138,22435,22620,22716,22935,23319,23513,23746,23981,24245,24441,24657,25067,25039,24751,24287,23768
841,2,0.5484,0.0010902,0.36198,0.00017152,0.019839,600.56,9.264,0.076596,195.7,1069.5,6.8165,2.9847,18.602,111.85,0.651,0.0032606,0.0001475,1,1,2,5,13,20,30,43,54,65,87,104,122,146,155,162,187,211,234,272,289,305,327,340,368,406,434,450,464,471,482,516,542,575,604,652,683,719,754,731,706,659,621,623,618,629,637,649,654,597,453,304,224,197,177,137,132,134,137,112,120,120,107,97,96,81,68,71,52,42,55,73,51,34,41,46,46,29,32,37,32,29,28,15,14,18,15,7,9,7,11,7,7,5,5,4,5
842,2,1.9648,0.00010985,14.038,0.00017291,0.18812,1082.3,17.152,0.14142,137.03,850.68,18.662,0.1368,58.078,77.692,0.096136,0.11312,0.00031527,1,2,4,17,60,172,438,870,1434,2175,3139,4269,5524,6849,8201,9564,10911,12337,13743,15105,16496,17802,19155,20535,21878,23198,24448,25651,26950,28163,29324,30630,31931,33397,34824,36205,37682,39207,40572,41897,42767,43784,44687,45441,46419,47429,48509,49694,51015,52326,52923,53354,53632,54047,55102,55355,54634,52810,50316,47283,43590,39315,34953,31020,27932,25218,22749,20629,18751,17031,15402,13828,12106,10451,8731,7034,5333,3838,2585,1664,916,429,122,5,0,0,0,0,0,0,0,0,0,0,0,0,0
843,2,1.9299,0.0023712,0.31416,0.00029499,0.27186,2417.2,19.619,0.061654,12.256,1415.4,1.6619,0.079311,18.965,193.91,15.967,0.015825,0.0002673,1,2,9,48,146,297,524,808,1138,1542,2042,2597,3182,3875,4667,5486,6364,7352,8390,9458,10623,11815,12969,14092,15200,16347,17427,18623,19854,21037,22221,23466,24751,25952,27236,28495,29828,31089,32413,32572,31757,30892,29984,28943,27802,26620,25376,23960,22405,20876,17392,12841,8323,4827,2557,1492,948,601,427,311,249,238,168,138,117,76,59,45,41,27,22,18,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,2,0.1803,0.015924,0.11902,0.00028613,0.209,745.64,5.5632,0.092994,194.63,959.69,26.892,0.93157,4.9248,170.71,16.253,0.052199,0.00034086,1,1,4,9,12,24,43,76,111,164,241,330,437,586,742,859,977,1110,1185,1294,1434,1552,1666,1819,1941,2091,2247,2363,2510,2660,2753,2850,2965,3063,3127,3263,3389,3549,3687,3549,3000,2468,1830,1187,765,645,520,428,322,261,237,182,146,129,93,67,57,46,39,24,18,8,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,2,1.7293,1.2637e-05,0.072592,0.0002561,0.038037,1354.8,45.554,0.066548,747.79,777.49,0.39146,0.021387,1.5021,284.11,0.075803,0.66493,6.8955e-05,1,1,1,1,2,3,3,3,4,6,7,11,13,15,22,26,37,43,53,70,84,115,142,177,227,288,368,473,604,750,961,1226,1542,1926,2388,3050,3816,4772,5854,7013,7949,8867,9765,10617,11233,11873,12321,12631,12776,13137,13012,12819,12663,12468,12218,11987,11761,11650,11599,11529,11462,11432,11439,11560,11594,11755,11782,11947,12111,12227,12509,12690,12914,13125,13363,13706,13972,14311,14601,14829,15277,15577,15979,16447,16837,17167,17634,18129,18508,18874,19410,19850,20275,20691,21394,21892,22437
846,2,1.0768,0.016822,1.7116,0.00020491,0.02129,978.51,6.8795,0.095948,56.891,1383.2,1.8898,0.0025057,15.104,14.865,0.17376,1.1667,0.00096555,1,13,339,3855,12727,26495,44902,68082,96095,1.2797e+05,1.61e+05,1.9398e+05,2.1521e+05,2.1698e+05,2.0417e+05,1.7836e+05,1.4272e+05,1.0145e+05,57547,27833,10169,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,2,0.27028,1.3557e-05,0.52157,0.00019554,0.6035,1262.5,86.444,0.12158,247.1,1389.5,23.388,0.076416,0.10242,1959.5,1.0452,0.018563,0.0011955,1,5,32,109,243,469,762,1144,1587,2072,2601,3200,3826,4452,5077,5633,6236,6834,7455,8138,8718,9289,9824,10463,11124,11793,12458,13066,13687,14402,15034,15763,16377,17028,17623,18249,18974,19547,20208,19701,18040,16343,14595,12808,10892,8910,6933,4952,4921,4882,4676,4393,4007,3667,3233,2845,2523,2251,1971,1708,1447,1233,1055,910,789,693,598,527,464,384,312,260,224,196,172,126,93,58,44,36,30,25,15,3,5,7,9,6,3,3,1,0,0,0,0,0,0
848,2,0.61084,0.00089041,0.59187,0.00025394,0.028029,863.42,26.534,0.1862,806.08,1050.9,3.1725,0.0032414,43.796,121.51,0.15691,2.4503,0.0010422,1,2,9,28,74,251,783,2379,6733,16036,30797,50035,72528,97933,1.2428e+05,1.4912e+05,1.7121e+05,1.8577e+05,1.86e+05,1.7252e+05,1.4805e+05,1.1443e+05,76738,43584,21328,8009,1593,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,2,0.37316,0.00011459,1.3109,0.00025219,1.276,737.6,20.553,0.14867,99.115,1509.5,4.2684,0.0026045,0.31506,13.329,3.2886,0.069399,0.00018716,1,1,5,7,21,50,102,178,322,535,800,1127,1471,1842,2175,2506,2802,3096,3378,3702,4082,4493,4894,5269,5605,5954,6273,6524,6876,7236,7528,7868,8284,8668,8971,9257,9626,9911,10257,9806,8353,6698,5025,3232,2164,1958,1765,1592,1408,1227,1086,976,857,739,684,619,560,509,486,451,444,420,400,377,351,317,296,275,256,227,233,218,216,203,194,180,156,140,135,127,119,113,112,104,100,98,85,84,82,68,60,63,60,55,47,48,37
850,2,0.29757,0.00019492,0.018574,0.00022101,0.06758,1190.1,16.371,0.076798,69.83,1191.3,18.389,0.039952,1.4509,42.953,21.43,0.51301,0.0001034,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,2,1.5969,0.026932,0.27112,0.00019184,0.12138,629.17,2.7771,0.12748,23.081,977.67,9.0848,0.12361,1.5287,397.07,3.0281,0.0017309,0.00060717,1,9,63,180,399,688,1010,1338,1660,2009,2349,2721,3133,3527,3954,4402,4799,5216,5540,5879,6202,6566,6955,7320,7669,8000,8288,8701,9120,9502,9974,10299,10707,11145,11583,11981,12264,12492,12928,13263,13650,13951,14107,14268,14491,14782,15165,15538,15958,16399,16738,16978,17214,17379,17484,17892,18214,18502,18928,19196,19269,19393,19682,20003,20402,20833,21236,21420,21775,22139,22337,22753,23076,23189,22770,21915,20615,18915,17667,16298,15075,14278,13347,12510,11889,11106,10380,9666,8948,8481,8069,7501,7152,6701,6104,5563,5088
852,2,1.9033,0.0013749,37.214,0.00018891,0.14301,823.57,16.14,0.10866,102.47,919.16,2.8845,2.8059,3.1383,78.359,0.062767,0.093264,0.00027972,1,1,5,17,58,178,445,929,1647,2505,3432,4415,5370,6220,7042,7937,8788,9589,10536,11577,12568,13474,14600,15548,16421,17151,17897,18825,19582,20390,21109,21961,22879,23678,24642,25799,26830,27790,28793,29625,30216,30757,31622,32326,32897,33852,34659,35629,36347,37002,33113,28836,26502,25855,26473,26784,27084,27153,26117,24646,22841,20626,18528,16885,15282,13407,11841,10672,9321,7843,6740,5892,5164,4590,3785,3115,2470,1819,1277,823,279,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,2,0.97428,0.0041618,0.16765,0.00022921,0.19019,1058.7,20.175,0.090691,124.72,1024.6,20.393,0.12941,209.08,157.88,0.50213,0.0076974,0.00065944,1,5,19,68,149,283,454,682,927,1236,1547,1897,2241,2589,2909,3244,3558,3895,4205,4546,4811,5134,5451,5794,6086,6439,6758,7076,7363,7664,7986,8316,8716,9064,9396,9814,10137,10475,10790,10949,10917,10918,10930,10979,10988,11035,11084,11345,11570,11739,11217,10174,8969,8039,7466,7186,7056,6979,6839,6659,6691,6782,6797,6753,6754,6886,6973,7046,7053,7163,7282,7334,7324,7459,7559,7606,7771,7960,8195,8217,8371,8444,8652,8533,8570,8775,9083,9305,9295,9512,9665,9736,10010,10230,10467,10660,10812
854,2,1.7085,2.9468e-05,0.023815,0.00012875,0.25244,1350,12.391,0.10579,207.95,952.55,22.328,0.093725,1024.7,150.18,0.87179,0.0065466,0.00026099,1,1,4,7,19,45,78,121,179,241,311,389,484,588,677,778,873,981,1074,1187,1297,1399,1505,1610,1717,1825,1969,2116,2240,2378,2513,2611,2751,2894,3048,3181,3315,3443,3531,3569,3518,3430,3336,3239,3118,3027,2946,2857,2789,2827,2799,2610,2303,1951,1575,1264,1135,982,844,783,740,690,683,693,655,661,658,676,684,729,805,794,810,816,823,842,832,830,822,850,905,958,1009,1085,1068,1072,1093,1130,1108,1065,1085,1131,1155,1135,1143,1148,1201
855,2,1.64,0.061875,0.0025684,0.00017872,0.018618,1077.8,22.71,0.08148,74.476,3129.7,12.477,0.77479,7.9611,335.88,18.405,0.010388,0.00069982,1,5,18,68,152,248,414,608,849,1138,1453,1760,2067,2395,2655,2982,3339,3626,3974,4367,4782,5195,5614,5946,6303,6619,6866,7105,7362,7632,7956,8285,8611,9053,9494,9880,10223,10534,10879,10336,9039,7707,6369,5019,3615,2159,1173,1105,1060,991,743,425,242,140,83,54,38,23,18,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,2,1.4993,0.035337,0.048931,0.00012347,0.16078,1414.2,1.4574,0.1534,309.21,1011.4,92.146,1.4263,30.387,1452.1,0.0010565,0.065215,0.00013029,1,1,2,3,6,11,19,37,54,90,151,250,364,527,706,993,1268,1585,1933,2289,2707,3122,3534,4006,4391,4830,5267,5736,6180,6661,7096,7521,7942,8315,8776,9175,9579,9973,10369,10782,11195,11600,12037,12452,12891,13354,13804,14212,14547,15030,15091,14546,13413,11913,10387,9435,8947,8572,8332,8298,8238,8188,8244,8309,8397,8414,8433,8470,8493,8564,8571,8464,8620,8838,9097,9181,9335,9427,9677,9863,9998,10074,10225,10302,10539,10853,11049,11363,11666,11890,12214,12495,12848,13177,13657,13899,14240
857,2,1.8521,0.34345,0.63336,0.00022423,0.24454,1121.2,67.505,0.073265,161.89,1067.1,8.8858,1.3891,6.5356,75.755,1.386,0.051983,0.00037927,1,2,4,18,54,148,328,592,967,1381,1846,2459,3110,3782,4435,5116,5748,6447,7179,7793,8454,9080,9716,10390,11050,11801,12464,13136,13925,14724,15463,16262,16949,17585,18392,19109,19779,20528,21275,20435,18347,16117,13721,11279,8676,6071,3366,3234,3145,3047,2829,2556,2236,1922,1725,1558,1443,1289,1139,1016,930,843,764,723,667,619,599,581,546,513,503,491,479,454,408,411,379,363,341,309,284,271,273,252,226,206,191,171,168,165,147,142,138,137,126,127,109
858,2,0.66421,0.0010312,1.9328,0.00018048,0.14086,1499,1.7359,0.10643,230.88,737.99,123.49,0.029756,9.4973,212.03,0.055332,0.045654,0.00024057,1,2,6,11,23,51,92,179,310,501,759,1093,1470,1919,2417,2937,3485,4018,4604,5180,5710,6263,6789,7322,7905,8428,8986,9566,10112,10726,11375,11988,12582,13193,13745,14416,15021,15646,16366,16949,17502,18064,18635,19179,19742,20198,20708,21285,21790,22273,22479,22302,22103,21916,21648,21669,21794,21935,22176,22628,23011,23485,23938,24408,24994,25581,26193,26760,27408,27918,28628,29176,29857,30432,30974,31460,32099,32635,33207,33775,34349,35055,35674,36243,36782,37229,37763,38332,38769,39372,39866,40405,40845,40957,41103,41027,40828
859,2,1.8101,0.00010576,0.24935,0.00020096,0.070733,1106.5,2.3126,0.208,450.02,893.38,15.436,0.01755,0.34633,105.54,0.44256,7.0471,0.00042065,1,1,3,5,11,30,61,152,389,969,2345,5650,13328,29722,60213,1.0683e+05,1.6487e+05,2.2242e+05,2.615e+05,2.746e+05,2.6699e+05,2.4404e+05,2.0443e+05,1.5041e+05,90145,38978,10384,1307,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,2,0.50121,3.7398e-06,4.0867,0.00014744,0.77804,756.37,91.469,0.17524,45.344,949.46,29.581,3.5205,99.405,34.612,0.78521,0.035818,0.00061211,1,12,79,265,620,1127,1773,2579,3485,4282,5080,5831,6596,7196,7967,8809,9588,10292,11140,11875,12561,13261,14042,14736,15512,16381,17396,18332,19267,20162,20969,21629,22348,23318,24011,24823,25738,26704,27508,26604,23868,21063,18139,15026,13320,13657,13982,14233,14369,14437,14291,14135,14124,14209,14443,14642,15028,15252,15486,15860,16058,16173,16312,16348,16156,16091,16204,16238,16308,16600,16950,17063,17000,17033,16989,16751,16364,16099,15839,15285,14631,13843,13011,12157,11442,11002,10631,10245,9952,9711,9466,9226,8850,8442,8043,7686,7497
861,2,0.43126,0.0021714,0.16122,0.0002131,0.017621,888.66,13.129,0.093178,226.9,1914.4,16.08,0.051908,32.943,20.238,48.792,4.7184e-05,0.00048289,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,2,1.1026,0.0042642,0.092584,0.00019911,0.51574,996.25,19.557,0.12415,215.69,613.81,3.6183,0.059801,183.08,430.49,0.82422,0.027835,0.00052288,1,2,5,17,61,168,351,573,836,1192,1570,1937,2313,2692,3086,3493,3890,4321,4690,5125,5541,5930,6331,6661,7107,7531,7888,8318,8705,9167,9596,9922,10412,10850,11289,11622,12056,12512,12952,12981,12584,12085,11616,11059,10445,9861,9788,10021,10060,10194,9814,9135,8139,7334,6729,6268,5997,5831,5770,5563,5465,5399,5424,5457,5400,5369,5395,5550,5517,5545,5572,5698,5605,5650,5738,5823,5876,6033,6097,6197,6214,6304,6489,6694,6830,7081,7267,7443,7584,7674,7685,7669,7721,8031,8191,8275,8300
863,2,1.3292,0.00024633,0.0080102,0.00018172,0.01109,881.23,7.4373,0.16124,385.15,932.79,5.5326,0.075062,0.42434,28.728,0.42227,0.0043296,0.00090003,1,1,3,13,33,60,101,157,247,336,446,554,654,787,870,964,1091,1211,1351,1475,1624,1750,1853,1965,2095,2209,2341,2469,2603,2747,2818,2929,3029,3151,3290,3429,3553,3751,3910,3993,4052,4117,4192,4148,4171,4267,4321,4430,4511,4618,4522,4379,4141,4002,4001,4025,4047,4025,4014,4059,4069,4142,4244,4355,4448,4615,4773,4773,4862,4885,4918,5073,5104,5084,5194,5262,5400,5523,5593,5684,5658,5755,5888,5914,5990,6096,6248,6381,6607,6839,6904,6875,6922,6993,7052,6998,7061
864,2,1.1602,0.0030986,0.68292,0.00021384,0.19297,774.25,1.5697,0.11629,297.31,1003.7,41.763,0.0092826,1.1323,854.29,3.8592,0.069669,0.000206,1,2,3,7,13,27,42,67,104,167,257,371,544,747,950,1170,1376,1593,1807,1972,2165,2375,2577,2766,2982,3221,3410,3543,3723,3927,4132,4320,4632,4905,5151,5374,5600,5844,5969,6154,6217,6301,6364,6391,6352,6476,6580,6666,6793,6917,6804,6428,5851,5285,4834,4366,4138,3967,3919,3805,3871,3844,3948,3948,4062,4092,4240,4286,4412,4576,4668,4863,5051,5202,5381,5650,5870,6209,6512,6790,7090,7387,7604,7815,8065,8303,8485,8695,8848,9120,9246,9463,9668,9741,9887,9952,10099
865,2,0.71594,0.021812,0.22248,0.00027165,0.10547,1234.5,3.8327,0.13568,592.72,1239.1,26.823,0.43578,0.403,91.514,0.085945,0.061184,0.00073488,1,2,5,14,48,118,272,522,868,1307,1822,2444,3124,3860,4637,5426,6255,7112,7973,8773,9609,10475,11246,12104,12919,13767,14581,15341,16171,16994,17931,18710,19506,20320,21118,21975,22949,23856,24615,25461,26443,27336,28244,29135,29979,30913,31891,32834,33632,34174,33202,31537,29830,28377,27624,27601,27973,28475,28862,29561,30148,30749,31531,32335,33130,33732,34550,35208,35885,36621,37297,37978,38190,37560,36332,34386,32067,29448,26918,24577,22271,20265,18489,16938,15527,14237,12900,11612,10407,9354,8380,7528,6646,5896,5093,4299,3508
866,2,1.3117,0.00016325,0.18829,0.00015538,0.16388,847.38,3.2882,0.057747,134.44,1381.1,0.77375,0.18392,0.61768,173.65,116.2,0.013289,0.00093822,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,2,1.9185,0.00047399,0.10262,0.00020449,0.13758,949.36,16.746,0.094085,90.682,1250.8,32.85,0.077733,0.91778,25.836,1.2172,0.043719,0.00041171,1,3,11,47,154,376,709,1140,1674,2329,3052,3781,4485,5232,5924,6576,7181,7714,8271,8862,9467,10196,10831,11582,12433,13305,14056,14800,15613,16544,17317,17983,18700,19552,20219,20624,21266,21994,22499,22527,21597,20649,19769,18719,17550,16581,16765,17063,17585,17883,17884,17656,17316,17026,16784,16755,17057,17296,17784,18229,18517,18938,19167,19430,19650,19826,19916,20138,20368,20711,21050,21411,21970,22384,22773,23067,23304,23548,23801,24185,24400,24601,24410,23996,23279,22153,20843,19651,18482,17429,16496,15599,14600,13765,13091,12468,11854
868,2,1.8859,7.8212e-06,0.29586,0.00021411,0.16666,1166.4,7.1622,0.074009,48.753,1539.4,4.6076,0.12135,0.079818,68.997,0.16123,0.0039962,0.00034969,1,6,20,60,130,237,373,522,711,921,1162,1426,1703,2022,2315,2625,2927,3245,3549,3875,4250,4582,4919,5221,5539,5845,6151,6453,6724,6989,7267,7514,7751,8088,8395,8663,8936,9259,9638,10020,10264,10557,10838,11041,11227,11463,11664,11912,12271,12584,12449,12286,12118,12044,12041,12064,12203,12362,12643,13014,13458,13738,14091,14393,14705,15026,15215,15432,15710,16004,16199,16493,16854,17220,17677,18109,18311,18668,18843,18944,18980,19200,19539,19700,20135,20343,20892,21398,21693,21768,21858,21991,22230,22444,22585,22791,23321
869,2,1.2433,3.4587e-05,3.1394,0.00015421,0.1471,1159.2,13.914,0.0834,126.77,751.87,16.724,55.12,6.6345,184.56,11.262,1.6026,0.00041388,1,3,8,24,85,261,800,2233,5093,9814,16260,24524,34264,45332,57701,70384,83484,96902,1.1051e+05,1.2431e+05,1.3808e+05,1.5184e+05,1.6395e+05,1.6942e+05,1.6716e+05,1.587e+05,1.4538e+05,1.2786e+05,1.0638e+05,81338,56847,38011,24530,14584,7515,2916,664,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,2,0.033047,1.7038e-05,0.011499,0.0001657,0.22796,1643.8,5.7842,0.087171,269.63,598.38,34.738,5.3716,0.38768,73.257,0.45147,0.022253,0.00036334,1,1,3,10,24,55,101,176,294,443,640,849,1100,1371,1702,2042,2411,2816,3198,3584,4013,4432,4831,5220,5637,5996,6420,6801,7171,7595,8000,8361,8717,9177,9605,10041,10423,10801,11236,11666,11943,12247,12548,12887,13183,13506,13787,14159,14463,14564,14424,14406,14362,14359,14396,14542,14798,15032,15286,15601,15905,16207,16472,16757,17061,17293,17535,17843,18238,18649,19002,19283,19643,20003,20458,20805,21291,21643,22037,22484,22904,23316,23761,24345,24756,25182,25645,25923,26356,26701,27056,27513,27986,28356,28673,29153,29532
871,2,1.3084,3.8233e-05,20.076,0.00020308,0.58703,725.99,18.181,0.11893,351.23,870.44,5.4882,0.24264,0.16587,33.449,27.434,0.0011773,0.0004896,1,1,2,2,3,2,3,4,5,4,4,3,3,3,3,3,4,4,6,7,7,4,5,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,2,1.0947,0.00048363,0.78388,0.00017622,0.11698,1036.3,13.538,0.10394,104.66,630.24,3.32,0.52521,2.4673,203.55,10.641,0.0092746,0.0010617,1,4,33,90,200,376,572,856,1193,1608,2049,2516,2948,3401,3857,4252,4671,5120,5502,5880,6320,6722,7203,7616,7974,8399,8919,9387,9949,10421,10906,11373,11823,12225,12583,12971,13351,13886,14481,14081,12702,11327,9824,8344,6643,4862,4093,4176,4243,4245,3702,2601,1584,927,574,334,211,162,126,112,87,53,41,39,16,12,10,13,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,2,0.17626,7.6653e-05,0.1707,0.0002463,0.097097,827.08,10.923,0.050207,25.136,1032.2,1.984,0.26649,14.776,196.11,0.041147,0.001966,0.00020002,1,3,10,36,76,134,221,343,471,607,755,921,1076,1225,1384,1522,1646,1793,1940,2109,2329,2472,2643,2799,2991,3111,3283,3451,3654,3833,3993,4193,4358,4500,4597,4799,4994,5207,5344,5547,5663,5808,5910,6052,6213,6386,6529,6671,6752,6566,5473,3991,2900,2162,1935,1923,1993,2007,1892,1970,2011,1983,1936,1955,1907,1939,1995,2020,2025,1940,1975,2043,2109,2199,2209,2243,2433,2584,2546,2533,2527,2546,2672,2731,2801,2706,2779,2866,2999,3167,3244,3354,3444,3708,3792,3904,4019
874,2,0.99364,0.00022199,0.088843,0.0001629,1.3876,549.51,2.5175,0.078091,33.915,1627.6,2.7541,0.025807,12.779,218.63,0.76007,0.00041351,0.00028903,1,4,14,53,104,190,289,394,479,565,654,740,867,984,1113,1226,1327,1422,1512,1585,1699,1830,1970,2084,2192,2236,2346,2452,2540,2680,2815,2903,3030,3117,3264,3391,3465,3588,3729,3898,4093,4146,4227,4313,4401,4498,4695,4776,4808,4761,4239,3606,2935,2639,2321,2280,2291,2338,2426,2497,2622,2592,2660,2578,2515,2465,2441,2409,2681,2898,2978,2803,2708,2857,2990,3253,3381,3266,3340,3379,3389,3250,3489,3716,3722,3863,3850,4059,4075,4188,4139,4265,4338,4392,4609,4675,4938
875,2,1.705,0.0084932,0.035141,0.00018327,0.081148,643.54,1.1876,0.1023,59.141,1137.8,24.487,0.0236,0.32761,32.56,0.13026,0.053913,0.00065402,1,7,65,262,639,1208,2012,2928,3913,4899,5820,6715,7662,8602,9547,10475,11428,12406,13442,14493,15415,16237,17125,17992,18920,19990,21075,22312,23273,24287,25296,26256,27253,28356,29517,30448,31637,32660,33865,34942,35933,36879,37626,38742,39668,40538,41390,41041,39098,35905,31842,27940,25030,22596,20280,18193,16285,14593,13312,11964,10546,9019,7299,5633,4026,2580,1506,712,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,2,1.6595,0.00064756,0.028352,0.0002608,0.32374,1389.4,4.1361,0.12036,390.26,1516,5.9932,0.51009,0.24797,198.28,1.1705,1.0689,0.00024541,1,1,4,8,17,39,76,147,282,552,1086,2044,3671,6340,10010,14784,20361,27026,34049,41838,50179,58742,67440,76153,85080,94509,1.0463e+05,1.152e+05,1.2571e+05,1.3587e+05,1.4483e+05,1.5191e+05,1.563e+05,1.5695e+05,1.5364e+05,1.464e+05,1.3608e+05,1.2294e+05,1.0728e+05,89971,72320,55579,41159,29294,19817,12416,6728,2957,932,259,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
